item_slug,brand,name_en,name_ar,pack_size,pack_unit,pack_type,origin_country,in_aid_parcels,confidence,source_url,notes
pasta,Lametna,"Lametna rings (khawatim), 1 kg",مكرونة لمتنا خواتم 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Lametna,"Lametna spaghetti, 400 g",مكرونة لمتنا اسباجتي 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Lametna,"Lametna lisan asfour (orzo), 400 g",مكرونة لمتنا لسان عصفور 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Masreya,"Masreya twist pasta, 350 g",مكرونة تويست المصرية 350 جم,350,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Golden Mills,"Golden Mills penne, 500 g",مكرونة جولدن ميلز قلم 500 جم,500,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Golden Mills,"Golden Mills linguine, 500 g",مكرونة جولدن ميلز لينجويني 500 جم,500,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Ahl Alqema,"Ahl Alqema marmaria small rings, 1 kg",مكرونة أهل القمة مرمرية 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Don Lopez,"Don Lopez lasagna, 400 g",مكرونة دون لوبيز لازانيا 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
vermicelli,El Maleka,"El Maleka vermicelli, 400 g",شعرية الملكة 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,El Maleka,"El Maleka vermicelli, 1 kg",شعرية الملكة 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Italiano,"Italiano vermicelli, 400 g",شعرية إيطاليانو 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Italiano,"Italiano vermicelli, 1 kg",شعرية إيطاليانو 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Regina,"Regina vermicelli, 400 g",شعرية ريجينا 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Regina,"Regina vermicelli, 1 kg",شعرية ريجينا 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,El Matbakh,"El Matbakh vermicelli, 400 g",شعرية المطبخ 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Lametna,"Lametna vermicelli, 400 g",شعرية لمتنا 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Venecia,"Venecia vermicelli, 400 g",شعرية فينيسيا 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Royal,"Royal vermicelli, 1 kg",شعرية رويال 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,El Doha,"El Doha vermicelli, 400 g",شعرية الضحى 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Masreya,"Masreya vermicelli, 350 g",شعرية مصرية 350 جم,350,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Masreya,"Masreya vermicelli, 1 kg",شعرية مصرية 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Khatira,"Khatira vermicelli, 280 g",شعرية خطيرة 280 جم,280,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Basata,"Basata vermicelli, 350 g",شعرية بساطة 350 جم,350,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Basata,"Basata vermicelli, 1 kg",شعرية بساطة 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Al Aseel,"Al Aseel vermicelli, 300 g",شعرية الأصيل 300 جم,300,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
vermicelli,Delicia Masreya,"Delicia Masreya vermicelli, 500 g",شعرية ديليشيا مصرية 500 جم,500,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9,Carrefour Egypt listing
pasta,Abu Aita,"Abu Aita pasta no. 0, 350 g",معكرونة ابو عيطة رقم 0 350 غم,350,g,bag,Palestine,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Abu Aita,"Abu Aita pasta no. 1, 350 g",معكرونة ابو عيطة رقم 1 350 غم,350,g,bag,Palestine,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Abu Aita,"Abu Aita pasta no. 2, 350 g",معكرونة ابو عيطة رقم 2 350 غم,350,g,bag,Palestine,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Osem,"Osem tubes, 500 g",معكرونة اوسم انابيب 500 غم,500,g,bag,Israel,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Osem,"Osem bisli shapes, 500 g",معكرونة اوسم بسلي 500 غم,500,g,bag,Israel,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Osem,"Osem majdal twists, 500 g",معكرونة اوسم مجدل 500 غم,500,g,bag,Israel,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Osem,"Osem spirals, 500 g",معكرونة اوسم حلزون 500 غم,500,g,bag,Israel,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Osem,"Osem shells, 500 g",معكرونة اوسم صدف 500 غم,500,g,bag,Israel,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Osem,"Osem spaghetti, 500 g",معكرونة اوسم اسباجتي 500 غم,500,g,bag,Israel,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Barilla,"Barilla elbows, 500 g",معكرونة باريلا كوع 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Barilla,"Barilla penne (tubes), 500 g",معكرونة باريلا انابيب 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Barilla,"Barilla lasagna, 500 g",معكرونة باريلا لازانيا 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Barilla,"Barilla farfalle (bow ties), 500 g",معكرونة باريلا ببيونة 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Barilla,"Barilla spaghetti no. 1, 500 g",معكرونة باريلا سباغيتي نمرة 1 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Barilla,"Barilla spaghetti no. 3, 500 g",معكرونة باريلا سباغيتي نمرة 3 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Barilla,"Barilla fettuccine, 500 g",معكرونة باريلا فيتوتشيني 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Barilla,"Barilla bisli shapes, 500 g",معكرونة باريلا بسلي 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Pastavilla,"Pastavilla fettuccine, 400 g",معكرونة باستا فيلا فيتوتشيني 400 غم,400,g,bag,Turkey,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Pastavilla,"Pastavilla spaghetti, 400 g",معكرونة باستا فيلا اسباجتي 400 غم,400,g,bag,Turkey,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Pastavilla,"Pastavilla tubes, 500 g",معكرونة باستا فيلا انابيب 500 غم,500,g,bag,Turkey,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Pastavilla,"Pastavilla farfalle (bow ties), 500 g",معكرونة باستا فيلا ببيونة 500 غم,500,g,bag,Turkey,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Pastavilla,"Pastavilla butterfly, 500 g",معكرونة باستا فيلا فراشة 500 غم,500,g,bag,Turkey,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Pastavilla,"Pastavilla lasagna, 500 g",معكرونة باستا فيلا لازانيا 500 غم,500,g,bag,Turkey,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Pastavilla,"Pastavilla thin elbows, 500 g",معكرونة باستا فيلا كوع رفيع 500 غم,500,g,bag,Turkey,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Maltagliati,"Maltagliati tubes, 500 g",معكرونة ماتالياتي انابيب 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Maltagliati,"Maltagliati elbows, 500 g",معكرونة ماتالياتي كوع 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Maltagliati,"Maltagliati fettuccine, 400 g",معكرونة ماتالياتي فيتوتشيني 400 غم,400,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Turkman,"Turkman butterfly, 400 g",معكرونة توركمان فراشة 400 غم,400,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Turkman,"Turkman bisli shapes, 400 g",معكرونة توركمان بسلي 400 غم,400,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Al Wataniya,"Al Wataniya shells, 350 g",معكرونة الوطنية صدف 350 غم,350,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Lazeeza,"Lazeeza bisli shapes, 300 g",معكرونة لزيزة بسلي 300 غم,300,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Italiano,"Italiano twisted (majdoula), 400 g",معكرونة ايطاليانو مجدولة 400 غم,400,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian retailer lists ايطاليانو; not confirmed to be the Egyptian Italiano brand
pasta,Italiano,"Italiano sticks, 400 g",معكرونة ايطاليانو عود 400 غم,400,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian retailer lists ايطاليانو; not confirmed to be the Egyptian Italiano brand
pasta,Al Arabi,"Al Arabi tubes, 300 g",معكرونة العربي انابيب 300 غم,300,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Al Arabi,"Al Arabi bisli shapes, 300 g",معكرونة العربي بسلي 300 غم,300,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Al Arabi,"Al Arabi elbows, 300 g",معكرونة العربي كوع 300 غم,300,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Arbella,"Arbella butterfly, 400 g",معكرونة اربيلا فراشة 400 غم,400,g,bag,Turkey,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Arbella,"Arbella bisli shapes, 400 g",معكرونة اربيلا بسلي 400 غم,400,g,bag,Turkey,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Arbella,"Arbella twisted, 400 g",معكرونة اربيلا ملوية 400 غم,400,g,bag,Turkey,no,medium,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Arbella,"Arbella fettuccine, 400 g",معكرونة اربيلا فيتوتشيني 400 غم,400,g,bag,Turkey,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Divella,"Divella fettuccine, 500 g",معكرونة ديفيلا فيتوتشيني 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Divella,"Divella bisli shapes, 500 g",معكرونة ديفيلا بسلي 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
pasta,Divella,"Divella tubes, 500 g",معكرونة ديفيلا انابيب 500 غم,500,g,bag,Italy,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,Palestinian online retailer listing
vermicelli,Abu Aita,"Abu Aita vermicelli, 350 g",شعيرية ابو عيطة 350 غم,350,g,bag,Palestine,no,high,https://t.me/s/asarsook,Named in Gaza market price lists (10 NIS); also listed by Palestinian retailers https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9/product/10337
vermicelli,Osem,"Osem vermicelli, 400 g",شعيرية اوسم 400 غم,400,g,bag,Israel,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,
vermicelli,Al Wataniya,"Al Wataniya vermicelli, 200 g",شعيرية الوطنية 200 غم,200,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,
vermicelli,Al Arabi,"Al Arabi vermicelli, 300 g",شعيرية العربي 300 غم,300,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,
vermicelli,Al Tahoona,"Al Tahoona pasta shapes and vermicelli, 200 g",معكرونة اشكال وشعيرية الطاحونة 200 غم,200,g,bag,unknown,no,low,https://biddimarket.ps/orders/category/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9,
maftoul,Abu Aita,"Abu Aita maftoul, 1 kg",مفتول أبو عيطة 1 كيلو,1000,g,bag,Palestine,no,medium,https://needfish.com/i/Abu-Aita-Maftoul-Couscous-1kg-59576,
maftoul,Al'Ard,"Al'Ard maftoul, 700 g",مفتول الأرض 700 غ,700,g,bag,Palestine,no,medium,https://alardproducts.ps/en/collections/grains,West Bank producer
maftoul,Canaan,"Canaan organic maftoul, 250 g",مفتول كنعان 250 غ,250,g,bag,Palestine,no,low,https://www.faire.com/brand/b_294qzyllly,Mainly an export product (8.8 oz)
couscous,Sonbolat Elforat,"Sonbolat Elforat couscous, 1 kg",كسكسي سنبلة الفرات 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701230,
freekeh,El Doha,"El Doha freekeh, 500 g",فريك الضحى 500 جم,500,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701230,
freekeh,Zaeem,"Zaeem freekeh, 500 g",فريك زعيم 500 جم,500,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701230,
freekeh,Rehana,"Rehana freekeh, 500 g",فريك ريحانة 500 جم,500,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701230,
freekeh,Al'Ard,"Al'Ard green crushed freekeh, 500 g",فريكة خضراء مجروشة الأرض 500 غ,500,g,bag,Palestine,no,medium,https://alardproducts.ps/en/collections/grains,
freekeh,Canaan,"Canaan freekeh, 250 g",فريكة كنعان 250 غ,250,g,bag,Palestine,no,low,https://www.faire.com/brand/b_294qzyllly,Export product (8.8 oz)
wheat_berries,El Doha,"El Doha wheat, 500 g",قمح الضحى 500 جم,500,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701230,
wheat_berries,Rehana,"Rehana cracked wheat (mabshour), 500 g",قمح مبشور ريحانة 500 جم,500,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701230,"Carrefour Egypt lists it as قمح مبشور (grated/cracked), not مقشور"
wheat_berries,Haj Arafa,"Haj Arafa wheat for bleela, 250 g",قمح بليلة حاج عرفة 250 جم,250,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701200,
flour,El Doha,"El Doha all-purpose wheat flour, 1 kg",دقيق الضحى 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,El Mazag,"El Mazag all-purpose wheat flour, 1 kg",دقيق المزاج 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,Rehana,"Rehana all-purpose wheat flour, 1 kg",دقيق ريحانة 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,Zaeem,"Zaeem all-purpose wheat flour, 1 kg",دقيق الزعيم 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,Daria,"Daria all-purpose wheat flour, 1 kg",دقيق دريا 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,AMR,"AMR all-purpose wheat flour, 1 kg",دقيق إيه إم آر 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,Lametna,"Lametna all-purpose wheat flour, 1 kg",دقيق لمتنا 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,Al Aseel,"Al Aseel all-purpose wheat flour, 1 kg",دقيق الأصيل 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,Sonbolat Elforat,"Sonbolat Elforat all-purpose wheat flour, 1 kg",دقيق سنبلة الفرات 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,Khbaz El Forat,"Khbaz El Forat all-purpose wheat flour, 1 kg",دقيق خباز الفرات 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,Relisho,"Relisho all-purpose wheat flour, 1 kg",دقيق ريليشو 1 كجم,1000,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,Carrefour Egypt listing
flour,Daria,"Daria pizza & baking flour, 1 kg",دقيق دريا للبيتزا والمخبوزات 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
flour,Sonbolat Elforat,"Sonbolat Elforat pizza flour, 1 kg",دقيق سنبلة الفرات للبيتزا 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
flour,Don Lopez,"Don Lopez pizza & bakery flour, 1 kg",دقيق دون لوبيز للبيتزا والمخبوزات 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
flour,Relisho,"Relisho pizza & baking flour, 1 kg",دقيق ريليشو للبيتزا والمخبوزات 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
flour,Daria,"Daria cake flour, 1 kg",دقيق دريا للكيك 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
flour,Sonbolat Elforat,"Sonbolat Elforat cake flour, 1 kg",دقيق سنبلة الفرات للكيك 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
whole_wheat_flour,Sonbolat Elforat,"Sonbolat Elforat whole-wheat flour, 1 kg",دقيق قمح كامل سنبلة الفرات 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
whole_wheat_flour,Lametna,"Lametna whole-wheat flour, 1 kg",دقيق قمح كامل لمتنا 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
whole_wheat_flour,Don Lopez,"Don Lopez whole-wheat flour, 1 kg",دقيق قمح كامل دون لوبيز 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
whole_wheat_flour,Daria,"Daria whole-wheat flour, 1 kg",دقيق قمح كامل دريا 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
corn_flour,Sonbolat Elforat,"Sonbolat Elforat white corn flour, 1 kg",دقيق ذرة أبيض سنبلة الفرات 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
corn_flour,Sonbolat Elforat,"Sonbolat Elforat yellow corn flour, 1 kg",دقيق ذرة أصفر سنبلة الفرات 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
corn_flour,Relisho,"Relisho yellow corn flour, 1 kg",دقيق ذرة أصفر ريليشو 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%AF%D9%82%D9%8A%D9%82,
